variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Pulse_wave_peak_to_peak_time,2,-0.0123,r2,,1.0338154419617773,,3991,0.0,Ridge,False
Pulse_wave_peak_to_peak_time,3,-0.0001,r2,,0.7873306103440797,,3991,0.0,Ridge,False
Pulse_wave_peak_to_peak_time,4,0.0009,r2,,1.0449120696523324,,3991,0.0,Ridge,False
Pulse_wave_peak_to_peak_time,5,0.0007,r2,,1.0402338365158397,,3991,0.0,Ridge,False
Pulse_wave_Arterial_Stiffness_index,1,0.0322,r2,,0.8460671881474301,,3991,0.0,Ridge,False
Pulse_wave_Arterial_Stiffness_index,2,0.0301,r2,,0.906158123306925,,3991,0.0,Ridge,False
Pulse_wave_Arterial_Stiffness_index,3,0.0367,r2,,0.9252420089366261,,3991,0.0,Ridge,False
Pulse_wave_Arterial_Stiffness_index,4,0.0443,r2,,0.9247560971186595,,3991,0.0,Ridge,False
Pulse_wave_Arterial_Stiffness_index,5,0.0375,r2,,0.9143278701074444,,3991,0.0,Ridge,False
Cholesterol,1,0.0351,r2,,0.9504597366131037,,3991,0.0,Ridge,False
Cholesterol,2,0.0362,r2,,0.9465525591642392,,3991,0.0,Ridge,False
Cholesterol,3,0.0364,r2,,0.953173711153401,,3991,0.0,Ridge,False
Cholesterol,4,0.0382,r2,,0.9464309818959667,,3991,0.0,Ridge,False
Cholesterol,5,0.0316,r2,,0.9450534976030625,,3991,0.0,Ridge,False
Glucose,1,0.0125,r2,,0.9110054997029335,,3991,0.0,Ridge,False
Glucose,2,0.0178,r2,,0.8681546198152305,,3991,0.0,Ridge,False
Glucose,3,0.0127,r2,,0.922361452738204,,3991,0.0,Ridge,False
Glucose,4,0.0146,r2,,0.774543977752701,,3991,0.0,Ridge,False
Glucose,5,0.0146,r2,,0.8961327712325623,,3991,0.0,Ridge,False
Glycated_haemoglobin_HbA1c,1,0.0696,r2,,0.9385113735767847,,3991,0.0,Ridge,False
Glycated_haemoglobin_HbA1c,2,0.0688,r2,,0.9495496382407015,,3991,0.0,Ridge,False
Glycated_haemoglobin_HbA1c,3,0.078,r2,,0.9366791118216004,,3991,0.0,Ridge,False
Glycated_haemoglobin_HbA1c,4,0.065,r2,,0.9215577244451032,,3991,0.0,Ridge,False
Glycated_haemoglobin_HbA1c,5,0.0695,r2,,0.9698905353724481,,3991,0.0,Ridge,False
HDL_cholesterol,1,0.2225,r2,,0.8765904188467232,,3991,0.0,Ridge,False
HDL_cholesterol,2,0.2211,r2,,0.8901523661386557,,3991,0.0,Ridge,False
HDL_cholesterol,3,0.1984,r2,,0.8860912801091712,,3991,0.0,Ridge,False
HDL_cholesterol,4,0.1961,r2,,0.8924908050493253,,3991,0.0,Ridge,False
HDL_cholesterol,5,0.2181,r2,,0.8867674656382296,,3991,0.0,Ridge,False
LDL_direct,1,0.0199,r2,,0.952736348224913,,3991,0.0,Ridge,False
LDL_direct,2,0.0268,r2,,0.9415403212029004,,3991,0.0,Ridge,False
LDL_direct,3,0.0207,r2,,0.9509389473690089,,3991,0.0,Ridge,False
LDL_direct,4,0.024,r2,,0.9429175404517549,,3991,0.0,Ridge,False
LDL_direct,5,0.0189,r2,,0.9451276612255045,,3991,0.0,Ridge,False
Triglycerides,1,0.0936,r2,,0.9567518416129827,,3991,0.0,Ridge,False
Triglycerides,2,0.099,r2,,0.9563172278527368,,3991,0.0,Ridge,False
Triglycerides,3,0.0992,r2,,0.9610462032457271,,3991,0.0,Ridge,False
Triglycerides,4,0.0813,r2,,0.94082914253597,,3991,0.0,Ridge,False
Triglycerides,5,0.0971,r2,,0.9547651376361498,,3991,0.0,Ridge,False
Pulse_rate_automated_reading,1,0.0371,r2,,0.9853373194587922,,3991,0.0,Ridge,False
Pulse_rate_automated_reading,2,0.0338,r2,,0.9940972520626541,,3991,0.0,Ridge,False
Pulse_rate_automated_reading,3,0.0467,r2,,0.9962742065813041,,3991,0.0,Ridge,False
Pulse_rate_automated_reading,4,0.0479,r2,,0.9804582866409945,,3991,0.0,Ridge,False
